ID,symbol,name,country,sector,industry,ev,employees,# of shares,revenue 2023,revenue 2022,revenue 2021,revenue 2020,ebitda 2023,ebitda 2022,ebitda 2021,ebitda 2020,stock price 2018-10-30,stock price 2018-11-30,stock price 2018-12-30,stock price 2019-01-30,stock price 2019-02-28,stock price 2019-03-30,stock price 2019-04-30,stock price 2019-05-30,stock price 2019-06-30,stock price 2019-07-30,stock price 2019-08-30,stock price 2019-09-30,stock price 2019-10-30,stock price 2019-11-30,stock price 2019-12-30,stock price 2020-01-30,stock price 2020-02-28,stock price 2020-03-30,stock price 2020-04-30,stock price 2020-05-30,stock price 2020-06-30,stock price 2020-07-30,stock price 2020-08-30,stock price 2020-09-30,stock price 2020-10-30,stock price 2020-11-30,stock price 2020-12-30,stock price 2021-01-30,stock price 2021-02-28,stock price 2021-03-30,stock price 2021-04-30,stock price 2021-05-30,stock price 2021-06-30,stock price 2021-07-30,stock price 2021-08-30,stock price 2021-09-30,stock price 2021-10-30,stock price 2021-11-30,stock price 2021-12-30,stock price 2022-01-30,stock price 2022-02-28,stock price 2022-03-30,stock price 2022-04-30,stock price 2022-05-30,stock price 2022-06-30,stock price 2022-07-30,stock price 2022-08-30,stock price 2022-09-30,stock price 2022-10-30,stock price 2022-11-30,stock price 2022-12-30,stock price 2023-01-30,stock price 2023-02-28,stock price 2023-03-30,stock price 2023-04-30,stock price 2023-05-30,stock price 2023-06-30,stock price 2023-07-30,stock price 2023-08-30,stock price 2023-09-30,profitability 2023,profitability 2022,profitability 2021
731,TIGO-SDB.ST,Millicom International Cellular,Luxembourg,Telecom,Telecom Services,35826032640,19300,171768992,"5624000000,0","4617000000,0","4171000000,0","4336000000,0","2160000000,0","2404000000,0","1479000000,0","1834000000,0","509,148208","521,283915","550,455767","585,410306","562,434732","562,556705","558,595148","545,280297","509,726955","524,616977","482,423901","490,528551","452,109221","421,751036","442,677778","449,447617","451,720001","319,100000","279,735001","218,189473","250,066666","247,982609","251,819047","269,931821","272,722728","306,523811","333,264998","319,684212","311,950000","334,430437","327,389999","370,109999","353,395238","351,068182","332,245453","318,877275","313,085714","305,895454","259,895236","254,315000","242,930000","224,652174","243,226315","191,584754","154,767501","145,421428","159,058697","136,113638","126,871429","138,813637","137,240475","153,707142","195,182500","194,782608","197,744444","187,052381","177,387501","171,388096","171,013043","172,425003","1072000016,5861262","908000014,9026757","824000024,2231458"
732,HMS.ST,HMS Networks AB,Sweden,Telecom,Communication Equipment,18117607424,780,46656000,"2506201000,0","1971725000,0","1466822000,0","1518708000,0","737371000,0","554257000,0","393907000,0","326158000,0","143,987011","132,393052","127,657928","120,294608","137,587066","156,745758","172,910052","167,108357","181,955697","166,790497","152,861277","143,790694","126,432582","141,066713","157,544777","171,648327","141,102284","113,482456","145,179753","172,756662","174,258914","180,618689","207,792462","201,728169","206,907871","213,810698","253,983957","269,889759","303,254405","291,757678","325,941994","348,925000","350,642857","392,068182","420,795455","451,386364","452,500000","533,454545","521,547619","479,800000","434,025000","411,934783","449,400000","383,780952","425,190001","436,438091","439,434784","351,136365","292,304762","314,390908","321,028572","355,742855","420,199997","407,799998","435,566666","478,190476","511,705000","444,371429","434,208695","439,399994","83054024,57054512","39184032,68809853","47647045,99463179"
733,HTRO.ST,Hexatronic Group AB,Sweden,Telecom,Communication Equipment,11014095872,1970,203027008,"6574000000,0","3491600000,0","2080777000,0","1842266000,0","1261200000,0","484900000,0","271087000,0","193267000,0","8,263153","8,346356","8,890306","9,548138","10,490672","11,051762","10,442498","9,792221","10,361363","9,887629","9,585120","10,435643","10,830875","12,013113","12,234989","11,741619","11,150092","8,235249","8,785010","9,263935","10,544240","10,719754","12,566398","12,400906","12,218605","12,447502","13,635098","17,784934","19,942966","20,639438","27,710578","28,511048","26,965714","29,981818","43,128181","54,400000","65,880952","91,740909","95,257143","79,775000","73,005000","67,895652","81,056841","76,059048","80,100499","96,265714","112,689130","107,160455","123,345239","145,031819","151,635714","127,676190","128,112500","123,032608","103,865000","72,827619","70,040000","83,637143","66,279131","61,270000","479000008,73302877","202300022,71415937","64986040,629376814"
734,ANOD-B.ST,Addnode Group AB ser. B,Sweden,Telecom,Information Technology Services,9828654080,2499,129550000,"6225000000,0","4077000000,0","3807000000,0","3434000000,0","840000000,0","543000000,0","443000000,0","386000000,0","22,471720","22,510305","21,547542","22,806116","25,370134","27,305996","29,216066","31,996322","34,324062","33,847505","33,646646","34,642747","37,077399","38,395621","39,562225","43,403044","44,402913","33,499801","36,119343","38,763300","44,746611","47,316931","47,596610","49,507223","52,504334","57,103512","63,786864","65,930087","62,174683","59,283991","67,288985","75,070657","78,809524","87,607955","93,482955","97,369318","87,327381","90,732955","94,422619","95,200000","95,362500","92,097826","99,868421","96,586905","90,182500","94,352381","100,802174","91,322728","84,342857","100,793182","101,057142","104,995238","117,300000","120,204348","124,605556","124,442857","123,425000","81,090476","77,341303","74,325001","129000011,70077866","108000018,10065208","106000022,18657807"
735,DUST.ST,Dustin Group AB,Sweden,Telecom,Information Technology Services,6651583488,2200,113119000,"23600900000,0","15877600000,0","13195400000,0",0,"1169800000,0","896700000,0","678000000,0",0,"68,515556","68,026257","66,598251","71,472361","76,245609","77,731279","79,417004","77,614106","78,347910","74,266657","72,903450","69,099772","70,227128","70,375620","70,612572","72,094928","68,693209","49,009085","45,797841","46,976556","50,055207","53,383184","52,466719","51,920800","57,536654","56,414467","60,405688","71,008631","81,647548","85,428362","99,153950","100,692437","104,114949","95,574097","91,219891","94,536265","95,671241","110,397726","104,872455","97,307501","89,625000","77,767391","77,184211","69,521429","62,555000","61,102381","64,597826","52,319545","45,109524","47,644545","42,304762","37,580000","36,445000","34,294783","35,885556","31,753333","28,137000","28,715238","24,387826","22,620000","190900005,68608606","85000007,4178471","111300009,81059511"
736,BIOA-B.ST,BioArctic AB ser. B,Sweden,Pharma,Biotechnology,20932401152,75,73899504,"228291000,0"," 23146000,0"," 62347000,0","281773000,0","4025000,0",0,"-74580000,0","123367000,0","102,285346","73,993317","75,902610","83,743408","97,123775","100,202209","79,429935","75,333964","74,465625","71,828261","64,326190","62,361905","74,589131","96,590476","96,183333","89,426190","79,647500","61,523636","67,292500","69,828948","74,111905","83,256522","90,476191","87,227272","87,722728","96,142858","94,307499","96,407895","97,672500","92,895653","90,445000","82,275000","107,833334","140,081819","141,227272","144,999999","140,342858","122,418181","116,133333","108,445000","103,874999","100,221739","96,765790","74,773810","74,842500","89,638095","100,902174","120,793183","258,314285","276,463637","294,352382","311,695240","289,049997","257,452176","242,044443","302,209524","321,839999","294,123808","312,947827","315,699997","12751200,596559502","4385834,614068817","12472719,329563528"
737,KNOW.ST,Knowit AB,Sweden,Telecom,Information Technology Services,4435497984,4347,27409000,"6833746000,0","4811839000,0","3379078000,0","3335145000,0","817293000,0","579425000,0","422711000,0","398422000,0","163,767845","150,633852","140,708672","143,313948","154,451719","173,630662","189,695625","196,460489","195,975142","185,727882","170,557794","165,717077","166,521616","180,867542","185,324778","189,194991","175,926386","127,774132","127,791459","136,071390","148,008173","172,997571","187,515160","215,930354","234,290873","261,914637","292,251941","290,230101","273,716034","262,860153","292,080994","299,344011","288,000000","293,522727","321,045455","338,000000","350,357143","378,250000","356,095238","336,950000","324,300000","302,456522","301,273683","305,628571","301,720004","290,933335","276,826086","242,636362","216,980953","225,327275","207,409523","204,133333","218,400001","206,347825","228,555556","199,009524","182,450001","158,857144","143,295652","137,300003","73430005,4270598","12113007,654999325","10870010,4929798"
738,MEKO.ST,MEKO AB,Sweden,Automotive,Auto Parts,10661949440,6275,55988800,"14391000000,0","12552000000,0","11764000000,0","12016000000,0","1591000000,0","1678000000,0","1546000000,0","1531000000,0","109,173913","98,627273","92,217648","83,663638","70,609999","66,776191","66,622500","76,128571","76,462501","75,367392","68,988095","78,811905","81,384783","87,933333","91,563889","87,016667","84,507500","55,716364","43,610000","51,223684","67,478572","70,604348","83,604761","93,097727","91,200000","94,019048","91,725000","98,860527","101,650000","117,130434","138,725001","150,955000","145,519048","144,572726","151,677273","161,640908","156,480953","151,277272","156,838096","145,124998","128,080001","112,234783","112,768421","114,000000","110,645000","117,647619","109,284782","92,490909","100,809525","114,977272","113,790476","115,052381","119,945000","119,969565","122,655555","116,857143","104,975000","108,109524","104,989130","99,599998","208000006,70141384","174000006,35396272","152000006,89647442"
739,CAMX.ST,Camurus AB,Sweden,Pharma,Biotechnology,17585252352,199,55538800,"956340000,0","600570000,0","335997000,0","105605000,0","87587000,0","-97722000,0",0,0,"91,303520","83,497520","93,304601","61,020940","63,433396","64,941226","72,415000","71,180952","71,912500","75,426087","79,257144","87,114285","84,878261","91,028571","84,544444","91,700000","102,425000","74,563636","102,905000","128,305264","133,466667","160,556521","163,638095","180,836364","185,927272","201,885715","182,809999","186,505263","217,300000","213,304348","209,100000","205,745000","209,690476","199,072726","186,827273","179,381819","166,561903","164,936363","150,057142","132,730000","137,159999","153,173913","169,736842","177,261903","189,399998","220,761905","230,521740","244,872726","247,571430","255,754545","263,142856","250,819047","237,589999","220,547826","225,999999","265,647619","275,359999","290,257141","296,165218","297,800003","1905200,774685193","4942820,048173881","3325909,11403685"
740,IVSO.ST,INVISIO AB,Sweden,Telecom,Communication Equipment,8334430208,234,45590000,"775500000,0","593000000,0","532000000,0","513800000,0","117100000,0","25900000,0","109800000,0","144600000,0","58,463638","58,498486","60,145953","56,980143","59,538617","66,429231","69,094378","71,345536","71,011362","70,694418","70,130143","72,725808","81,946341","95,097547","98,586702","134,833409","136,460530","103,604023","106,455832","118,830510","139,830446","160,540155","160,084174","164,421978","173,463422","180,693814","219,226436","216,393343","207,158192","206,914470","209,870660","195,365000","199,890477","189,263636","175,354546","180,245455","168,761905","166,595455","160,709524","132,739999","124,090000","144,991305","185,799999","159,295238","150,560001","148,685715","152,556521","140,845456","141,000001","162,790907","165,733334","171,152382","203,030000","214,630435","220,305556","224,428571","235,400000","228,833333","206,669565","214,000000","33500071,173614074","18600321,792672124","25300075,90555745"
741,CALTX.ST,Calliditas Therapeutics AB,Sweden,Pharma,Biotechnology,5119573504,169,53672100,"802879000,0","229347000,0","   874000,0","184829000,0",0,0,0,"-30354000,0","47,506087","43,405455","44,562353","43,801364","42,730500","42,267143","48,827500","48,009524","59,056250","61,113043","53,923810","52,676191","55,904348","62,576191","70,822222","91,900000","111,275000","75,531818","89,075000","97,610527","94,985715","108,713043","102,642857","103,436364","114,745455","135,885715","142,749998","129,894737","127,210000","124,304349","118,890000","120,810001","123,057142","131,054545","115,613637","111,404546","91,471428","78,018181","95,471429","101,865000","96,075000","85,217392","87,063158","78,419048","92,202501","93,923810","99,050000","83,425000","80,678571","85,422727","95,328572","100,485714","95,030000","114,536957","126,633333","112,740477","91,702499","87,804761","97,606522","91,650002","2511986,22837647","22653990,238297846",-1
742,VBG-B.ST,VBG GROUP AB ser. B,Sweden,Automotive,Auto Parts,5281672192,1823,22564000,"4579978000,0","3611224000,0","3147157000,0","3725442000,0","661547000,0","561999000,0","454832000,0","538086000,0","98,872993","93,435296","86,217910","105,859999","123,510434","127,231897","135,964388","151,121798","155,997600","154,745364","139,903538","133,275584","129,169138","133,880163","140,676056","161,556343","155,997595","114,393252","122,265018","129,431083","135,084625","130,210283","129,927480","135,530224","140,297732","138,197492","151,595614","159,677032","164,498921","164,337721","174,422774","187,850000","182,571429","181,772727","192,886364","186,590909","175,214286","175,000000","173,928571","180,425000","164,950000","142,804348","136,789474","133,142857","128,400000","121,404762","132,195652","121,181818","124,000000","133,545455","140,047619","146,261905","156,025000","166,347826","173,766667","176,649999","179,150000","188,438096","189,791304","191,400002","118106007,98382004","62123009,39800995","46285011,61235839"
743,NANOFS.ST,Nanoform Finland Oyj,Finland,Pharma,Biotechnology,1482978816,158,78430000,"3487376,0","1954547,0"," 686748,0","  49093,0",0,0,0,"-6970284,0",,,,,,,,,,,,,,,,,,,,,"45,556111","43,667391","45,697143","45,603636","44,629091","41,205714","53,560500","67,031579","78,452500","76,641304","73,920000","66,590000","71,733333","72,650001","73,009091","78,368181","78,633333","73,745454","67,452381","64,005000","54,440000","49,847826","45,989474","40,654762","40,292500","37,669048","38,158696","37,613636","32,207143","34,450000","37,707143","34,935714","30,207500","21,437826","19,525000","24,545000","26,095000","21,838095","21,550000","28,599999","9125301,77644458","7920731,737420869","2438942,544197831"
744,GENO.ST,Genovis AB,Sweden,Pharma,Biotechnology,2300650240,38,65465700,"102386899,0"," 93017543,0"," 61029721,0"," 60549141,0","20350096,0","26878443,0","9714046,0","13563919,0","6,335652","6,400909","6,817647","7,870909","9,724000","13,100000","16,255000","18,090476","18,815625","22,043478","20,140476","22,369048","23,843478","28,561905","26,022222","25,447619","23,095000","19,981818","22,525000","27,536842","30,742857","35,658695","35,433333","33,365909","32,159091","29,459524","28,935000","38,539474","41,602500","39,141305","44,315000","43,802500","44,554762","47,379546","54,479546","64,063637","61,695238","78,622728","68,171428","60,480000","54,355000","50,882609","54,936842","49,288095","49,525000","50,219047","49,371739","38,043182","36,733333","42,888636","45,095238","54,730952","61,760000","59,821739","59,233333","56,970000","49,815000","45,111905","48,058695","52,350000","3825498,053532524","4491319,594624659","20431362,837486666"
745,HNSA.ST,Hansa Biopharma AB,Sweden,Pharma,Biotechnology,864657216,162,52671800,"154525000,0"," 33878000,0","  6098000,0","  3364000,0",0,0,0,0,"319,130433","289,009091","287,200000","261,018183","225,400000","221,733332","218,745000","176,323809","175,743748","177,891300","175,914285","144,809522","131,130434","139,328573","98,372222","72,490476","77,810001","75,763636","106,904999","121,326316","136,690477","246,500001","261,628571","222,204544","240,436364","243,714286","235,569999","194,878946","178,470001","151,800000","163,070000","145,812499","147,809524","127,290909","118,565908","125,018182","107,435238","95,309545","87,780952","78,362000","64,208000","60,860869","60,989474","55,650000","54,710000","65,694286","77,286957","59,420454","58,185715","53,656818","53,150476","64,978572","54,447500","50,418696","50,337222","52,901000","45,687000","44,446667","46,820870","43,830000","3330998,439976228","2398998,3953060964","293997,9062469041"
746,OVZON.ST,Ovzon AB,Sweden,Telecom,Telecom Services,1511034752,45,55765300,"356993000,0","191378000,0","160477000,0","231642000,0","-11898000,0","-73623000,0",0,"58696000,0","39,848960","38,906996","44,884914","34,375509","31,213000","34,977143","43,895000","56,919048","57,387500","71,852174","70,523809","64,800000","64,860870","67,190476","63,500000","63,438096","72,897435","48,856172","47,139708","43,895158","51,119048","55,534783","63,823810","66,831819","66,836363","59,895238","62,790000","88,568421","87,785000","76,695653","83,370000","75,210000","69,614286","61,472727","61,131818","54,404546","49,764286","50,615909","55,559524","66,295000","59,520000","50,152174","51,128947","47,716667","45,522500","43,866666","45,650000","42,411364","39,661905","40,070455","45,490476","56,947619","44,860000","40,152174","37,513888","33,922500","28,820000","23,290476","22,320435","20,075000","163100873,00094536","273813979,47605026","497178984,94025326"
747,EXS.ST,Exsitec Holding AB,Sweden,Telecom,Information Technology Services,1821247104,503,12888400,"656582000,0","536045000,0","292352000,0","261884238,0","119965000,0","76561000,0","53938000,0","38150674,0",,,,,,,,,,,,,,,,,,,,,,,,"60,694124","58,786489","58,119874","63,922430","91,157675","109,846561","115,776386","139,322180","146,241542","186,085714","183,381819","191,722728","178,836365","196,309523","223,727273","213,166667","197,250000","185,475001","181,356522","189,263158","184,523810","186,100000","170,547619","165,065217","151,295455","132,023810","130,363636","132,904762","135,880952","143,075000","142,891304","137,972222","157,075000","146,475000","152,238095","148,500000","150,500000","5838015,181487134","3282023,788183331","1161033,7655660943"
